text,leaf_labels
【樹頂】100%蜜桃綜合果汁,蔬果汁;水蜜桃
【樹頂】蘋果氣泡飲,汽水;蘋果
【樹懶老爺】海苔肉鬆,海苔;肉鬆
【樹懶老爺】脆脆豬,豬
【樺達】喉糖-超涼薄荷,糖果
【樺達】喉糖-薄荷,糖果
【樺達】喉糖-檸檬,糖果;檸檬
【樺達】硬喉糖-甘草金桔薄荷口味,糖果;柑橘
【樺達】硬喉糖-超涼薄荷口味,糖果
【樺達】硬喉糖-檸檬薄荷口味,糖果;檸檬
【橄欖諾娃】CANOLIVA第一道冷壓特級純橄欖油,橄欖油
【橄欖諾娃】第一道冷壓特級橄欖油,橄欖油
【橘平屋】本事橘品海苔-日式原味,海苔
【橘平屋】味付48束海苔經濟包,海苔
【橘平屋】味付半切海苔-屏大薄鹽醬油,海苔;鹽
【橘平屋】味付海苔輕巧包-卡通系列,海苔
【橘平屋】味付海苔禮盒,海苔
【橘平屋】岩燒海苔量販包,海苔
【橘平屋】海苔醬-屏大醬油口味 玻璃罐,海苔
【橘平屋】海苔醬-原味 玻璃瓶,海苔
【橘平屋】特撰燒海苔,海苔
【橘平屋】韓式半切海苔-原味,海苔
【橘平屋】韓式海苔,海苔
【激浪】汽水,汽水
【燕山明珠】甘栗仁,堅果種子類
【獨家TT】99%黑巧克力,可可
【糖坊】南棗核桃糕,水果;堅果種子類
【膳食家】人蔘糯米雞,雞;米;人蔘
【膳食家】竹籠櫻花蝦米糕,米糕;蝦
【膳食家】胡椒豬肚雞湯,湯品;豬;內臟及血製品;雞;胡椒
【膳食家】黑蒜頭燉雞湯,湯品;雞;蒜
【膳體家】奇亞籽咖哩岩鹽生機餅,咖哩;鹽;堅果種子類;餅乾脆片
【膳體家】紅棗核桃,紅棗;堅果種子類
【膳體家】起司燒海苔岩鹽生機餅,起司;海苔;鹽;餅乾脆片
【膳體家】黑胡椒亞麻籽手作餅,胡椒;堅果種子類;餅乾脆片
【興麥】花生醬蛋捲-蛋素,花生;蛋捲
【興麥】黑芝麻醬蛋捲-蛋素,芝麻;蛋捲
【蕥米】高山純梅片,梅子
【薌園】杏仁糙米燕麥,糙米玄米;燕麥;杏仁
【醒了梅】梅子錠,梅子
【錢家】野生一口烏魚,魚類
【錢家】野生片狀 烏魚子禮盒 ,魚卵
【錢家】野生烏魚子提盒款禮盒 ,魚卵
【錦霞樓】老滷冰糖豬腳,豬;糖
【錦霞樓】紅蟳干貝米糕,米糕;蟹;干貝
【錦霞樓】胡椒豬肚干貝雞湯,湯品;豬;內臟及血製品;干貝;雞;胡椒
【錦霞樓】經典海鮮羹,海鮮;羹
【錦霞樓】魷魚螺肉蒜,魷魚;蒜;貝類
【隨意煮】鹿港祖傳鴨肉米糕,米糕;鴨
【隨意煮】福氣金瓜海鮮羹,海鮮;蔬菜;羹
【隨緣】海苔堅果香鬆,海苔;堅果種子類
【隨緣】素肉骨茶鮮高湯,湯品
【隨緣】椒香燕麥奶湯底,湯品;燕麥;辣椒
【隨緣】猴頭菇香鬆,菌菇
【隨緣】薑黃椰香湯底,湯品;薑;椰子
【隨緣】鮮蔬昆布鮮高湯,湯品;蔬菜
【頭等倉堅果】帶皮腰果,堅果種子類
【頭等倉蔬果】綜合蔬果脆片,餅乾脆片;蔬菜;水果
【龍口】天下拉麵,拉麵
【龍口】天下油麵,麵
【龍口】天下壽麵,麵
【龍口】天下寬麵,麵
【龍口】天下雞蛋麵,麵;蛋類
【龍口】天下麵條,麵
【龍口】天下麵線,麵線
【龍口】有機粉絲,冬粉絲
【龍口】有機寬粉,冬粉絲
【龍口】快煮粉絲,冬粉絲
【龍口】快煮寬粉,冬粉絲
【龍口】金旺新竹炊粉,米粉炊粉
【龍口】春雨坊冬菜粉絲,冬粉絲
【龍口】春雨坊酸麻粉絲,冬粉絲
【龍口】春雨坊酸菜粉絲,冬粉絲;酸菜
【龍口】粉絲-快煮型,冬粉絲
【龍口】純翠粉絲,冬粉絲
【龍口】純翠寬粉,冬粉絲
【龍口】滋味巧達濃湯粉絲,冬粉絲;濃湯
【龍口】滋味麻辣燙粉絲,冬粉絲;麻辣
【龍口】萬龍營養拉麵,拉麵
【龍口】萬龍營養麵條,麵
【龍口】寬粉-快煮型,冬粉絲
【龍宏】香脆筍,筍子
【龍宏】香脆酸菜,酸菜
【龍宏】香筍,筍子
【龍宏】嫩薑,薑
【龍宏】韓式泡菜,泡菜
【龍廚】花椒芝麻寬粉,冬粉絲;芝麻;辣椒
【龜甲萬】龜甲萬豆乳-紅茶風味,紅茶;豆漿豆奶
【優雅食】星太郎超寬條餅大盛巨人包-雞汁口味,點心類;雞
【優雅食】星太郎點心麵-小雞汁,點心類;雞
【優雅食】星太郎點心麵-雞汁原味分享包,點心類;雞
【優群】皇家藥膳鷹嘴豆,豆類;中藥材
【優群】經典鹽味鷹嘴豆,豆類;鹽
【優鮮沛】100%蘋果蔓越莓綜合果汁,蔬果汁;蘋果;蔓越莓
【優鮮沛】蔓越莓綜合果汁 ,蔬果汁;蔓越莓
【勵拓】日清油菜籽大豆調和油,調合油;豆類;堅果種子類;蔬菜
【懋勝堂】三杯塔香拌麵,乾拌麵;蔬菜
【懋勝堂】台灣油蔥拌麵,乾拌麵;蔥;油類
【總舖獅】大甲芋頭丸,芋頭
【總舖獅】頂級帶塊花枝丸,花枝
【總舖獅】爆漿雞腿肉捲,雞
【聯米】北海道七星米/一等米,米
【聯昇】冬瓜茶磚,冬瓜;茶類
【聯昇】台灣契作-台南三號青仁黑豆,豆類
【聯昇】台灣契作-紅豆,紅豆
【聯國】蔓越莓乾,蔓越莓
【聰明虎】DHA魚油+綜合水果QQ軟糖 / 桶裝,軟糖;水果;魚類;油類
【聰明虎】DHA魚油+綜合水果QQ軟糖 / 袋裝,軟糖;水果;魚類;油類
【薄雪萊】竹炭水,飲用水
【謝記】傳統鴨賞肉,鴨
【韓味不二】海苔酥-玉米濃湯風味,海苔;玉米;濃湯
【韓味不二】鹽味海苔,海苔;鹽
【韓屋村】青海苔-原味,海苔
【韓屋村】韓玉宅青海苔-梅子口味,海苔;梅子
【韓國 Doori Doori】拉麵拌飯,拉麵;飯類
【韓國 Doori Doori】拉麵拌飯-辣牛肉湯味,拉麵;牛;飯類;辣椒;湯品
【韓國 Sugarolly】彩虹棉花糖,糖果
【韓國水協】波浪魚板串,魚類
【韓國百濟】韓國百濟米麵線,麵線;米
【韓國廣川】Olive橄欖油海苔,海苔;橄欖油
【韓國廣川】山葵海苔,海苔
【韓國廣川】泡菜海苔,海苔;泡菜
【韓國廣川】原味全張海苔 ,海苔
【韓國樂天】草莓優格風味碳酸飲,汽水;草莓;優酪優格
【韓國樂天】葡萄優格風味碳酸飲,汽水;葡萄;優酪優格
【韓國樂天】優格風味碳酸飲,汽水;優酪優格
【韓國樂天】韓國樂天牛奶味飲料,飲品類;牛奶
【韓國樂天】韓國樂天玉米脆角-原味,玉米;餅乾脆片
【韓國樂天】韓國樂天玉米脆角-烤玉米味,玉米;餅乾脆片
【韓國樂天】韓國樂天字母巧克力風味餅乾,可可;餅乾脆片
【韓國樂天】韓國樂天杏仁可可球,杏仁;可可
【韓國樂天】韓國樂天草莓味飲料,草莓;飲品類
【韓國樂天】韓國樂天起司風味餅乾,起司;餅乾脆片
【韓國樂天】韓國樂天經典汽水,汽水
【韓國樂天】韓國樂天蔬菜風味餅乾,餅乾脆片;蔬菜
【韓華】INTAKE水蜜桃風味氣泡水,汽水;水蜜桃
【韓華】INTAKE麝香葡萄風味氣泡水,汽水;葡萄
【駿茂】坎佩納天使髮麵,麵
【駿茂】坎佩納細扁麵,麵
【駿茂】坎佩納通心義大利麵,義大利麵
【駿茂】坎佩納筆管義大利麵,義大利麵
【駿茂】坎佩納標準麵,麵
【駿茂】坎佩納螺絲義大利麵,義大利麵
【駿茂】芮滋 蘇格蘭奶油酥餅,奶油;餅乾脆片
【駿茂】芮滋 蘇格蘭燕麥餅,燕麥;餅乾脆片
【駿茂】德國農家去核椰棗,水果
【駿茂】德國農家無花果乾,水果
【駿茂】德國農家綜合果乾,水果
【駿茂】德國農家綜合堅果,堅果種子類
【駿茂】德國農家蔓越莓乾,蔓越莓
【鮮大王】鮮滋道-金蔥鵝油,油類;蔥
【鮮肉王國】櫻桃鴨肉串,鴨
【鮮乳坊】巧克力保久調味乳 ,保久乳;可可
【鮮味】台灣擔仔麵-拉麵,拉麵
【鮮味】台灣擔仔麵-油麵,麵
【鮮味】台灣擔仔麵-陽春麵,麵
【鮮味】關廟麵-小刀削麵,麵
【鮮味】關廟麵-手打拉麵,拉麵
【鮮味】關廟麵-家庭號,麵
【鮮味】關廟麵-家常寬麵,麵
【鮮剖】100%純椰子汁,蔬果汁;椰子
【鮮剖】100%椰子水,蔬果汁;椰子
【鮮盒子】香菇雞湯,香菇;雞;湯品
【鮮菓選】友善耕作 無糖愛文芒果果乾,芒果
【鴻津】海苔玉米棒,玉米;海苔;點心類
【鴻津】起司玉米棒,玉米;起司;點心類
【檸檬大叔】半乳寡糖檸檬膠囊,檸檬
【檸檬大叔】金桔檸檬膠囊,檸檬
【檸檬大叔】海鹽檸檬膠囊,檸檬;鹽
【檸檬大叔】烏梅檸檬膠囊,檸檬;梅子
【檸檬大叔】純檸檬磚,檸檬
【檸檬大叔】蜂蜜檸檬膠囊,檸檬;蜂蜜
【檸檬啾】微笑檸檬檸檬原汁,蔬果汁;檸檬
【藍舍花園】客家梅干扣肉,豬;蔬菜
【藍海饌】得獎牛肉麵多口味任選,麵;牛
【豐力富】Nature幼兒成長奶粉1-3歲,奶粉
【豐力富】全家人高鈣營養奶粉 ,奶粉
【豐力富】高優質純生乳奶粉,奶粉
【豐榮】水果軟糖,軟糖;水果
【醫生日記】活力麥蛋白麵,麥;麵
【醫生日記】海米菇菇鵝油醬醬拌麵,菌菇;油類;乾拌麵
【醬天下】高粱豆腐乳,豆腐;酒
【雙盟】GAP 巧克力棒,可可;點心類
【雙盟】GAP 草莓棒,草莓;點心類
【雙盟】牛奶酥棒,牛奶;點心類
【雙盟】可可三明治,三明治;可可
【雙盟】巧克力酥棒,可可;點心類
【雙盟】芋頭酥,芋頭;點心類
【雙盟】香草牛奶三明治,三明治;牛奶;香草
【雙盟】御林軍丹麥奶酥-奶蛋素,丹麥可頌;奶油
【雙盟】紫羅蘭可可威化,餅乾脆片;可可
【雙盟】紫羅蘭草莓威化,餅乾脆片;草莓
【雙盟】經典牛奶三明治,三明治;牛奶
【雙盟】經典巧克力三明治,三明治;可可
【雙盟】榴槤三明治,三明治;水果
【雙盟】檸檬三明治,三明治;檸檬
【雙盟】鹹蛋黃酥,蛋類;點心類
【雙響泡】沙茶鍋燒湯麵,湯品;麵;沙茶
【雙響泡】府城擔仔湯麵,湯品;麵
【雙響泡】鹽味豚骨湯麵,湯品;麵;鹽;豬
【馥可 Fooko】椰子蘇打,椰子;汽水
【鵝油媽媽】老薑麻油拌冬粉-純素,冬粉絲;薑;芝麻;油類
【鵝油媽媽】金蔥鵝油拌冬粉-原味,冬粉絲;油類;蔥
【羅東鎮農會】羅董有機青仁黑豆奶,豆漿豆奶
【羅東鎮農會】羅董有機黑糖黑木耳露,木耳;黑糖
【羅東鎮農會】羅董有機銀耳露,木耳
【羅東鎮農會】羅董有機糙米奶,糙米玄米
【羅東鎮農會】羅董宜蘭有機豆漿,豆漿豆奶
【藤澤】杏仁小魚乾,杏仁;魚類
【關山穀堡】壽豐七星米,米
【關山穀堡】壽豐七星胚芽糙米,糙米玄米
【關山鎮農會】良質米,米
【關山鎮農會】香米,米
【關公】麻辣花生,花生;麻辣
【霧隱城】x福利熊日式麻糬-花生,花生;麻糬
【霧隱城x福利熊】日式麻糬-芋頭,芋頭;麻糬
【霧隱城x福利熊】日式麻糬-紅豆,紅豆;麻糬
【鬍鬚張】鬍鬚張香滷豬腳禮盒,豬
【鬍鬚張】鬍鬚張珠貝櫻花蝦油飯禮盒,飯類;貝類;蝦
【鬍鬚張】鬍鬚張鮮鮮蒜腸禮盒 ,香腸;蒜
【麒麟】KIRIN午後紅茶/無糖紅茶,紅茶
【麗紳和春堂】花旗蔘銀耳露禮盒,木耳;人蔘
【麗紳和春堂】懷舊古早味仙楂丸,點心類
【寶冠】海螺,貝類
【寶哥】手工麻花捲-梅子口味,點心類;梅子
【寶哥】手工麻花捲-經典原味,點心類
【寶島鮮味獅】歡樂桶爆米花-搖滾起司,玉米;點心類;起司
【寶島鮮味獅】歡樂桶爆米花-歐蕾巧克力,玉米;點心類;牛奶;可可
【寶島鮮味獅】歡樂桶爆米花-魔法焦糖,玉米;點心類;焦糖
【寶格麗 Agostino Bulgari】大香蕉棉花糖,糖果;香蕉
【蘇格蘭皇家】太妃胡桃餅乾 ,餅乾脆片;堅果種子類
【蘇格蘭皇家】白巧克力覆盆子餅乾 ,餅乾脆片;可可;水果
【蘇格蘭皇家】迷你奶油巧克力餅乾 ,餅乾脆片;奶油;可可
【蘇格蘭皇家】迷你奶油餅乾 ,餅乾脆片;奶油
【蘋果西打】蘋果西打,汽水
【饌宇】鹹蛋黃酥,蛋類;點心類
【饒河夜市 小明拔絲地瓜】地瓜脆片,地瓜;餅乾脆片
【饒河夜市 小明拔絲地瓜】拔絲地瓜,地瓜
【馨苑】蓮子燉雞湯,湯品;雞;全穀類
【麵大師】重焙麻醬乾麵,乾拌麵;芝麻
【麵大師】家常牛肉味麵,麵;牛
【麵大師】蔥油雞汁風味乾麵,乾拌麵;油類;蔥;雞
【麵大師】醬香小醋乾麵,乾拌麵;醋
【麵屋丼勝】預購麵屋丼勝-博多豚骨拉麵,拉麵;豬
【櫻桃爺爺】包種茶核桃糕/全素,茶類;堅果種子類
【櫻桃爺爺】南棗桂圓核桃糕,水果;龍眼;堅果種子類
【櫻桃爺爺】經典原味牛軋糖,糖果
【櫻桃爺爺】蜜香紅茶牛軋糖/奶蛋素,紅茶;糖果
【蠟筆小新】蒟蒻糙米捲-海苔口味,蒟蒻;海苔;糙米玄米
【蠟筆小新】蒟蒻糙米捲-蛋黃口味,蒟蒻;蛋類;糙米玄米
【蠟筆小新】濃湯玉米棒開心分享盒-紅,玉米;濃湯;點心類
【蠟筆小新】濃湯玉米棒開心分享盒-藍,玉米;濃湯;點心類
【譽方媽媽】小麥素肉塊,麥;肉類
【譽方媽媽】日本海帶芽,蔬菜
【譽方媽媽】奇亞籽,堅果種子類
【譽方媽媽】海鮮鍋燒意麵,麵;海鮮
【譽方媽媽】雪白燕窩耳,木耳
【譽方媽媽】超大枸杞王,中藥材
【譽方媽媽】檸檬片,檸檬
【譽方媽媽】雞絲麵-香菇風味,麵;香菇
【譽方媽媽】雞絲麵-海鮮風味,麵;海鮮
【譽方媽媽】關廟刀削麵,麵
【譽方媽媽】關廟拉麵,拉麵
【譽方媽媽】關廟細麵,麵
【譽方媽媽】關廟意麵,麵
【譽方媽媽】關廟麵,麵
【鐵棍】粉絲,冬粉絲
【鐵棍】鐵棍粉絲,冬粉絲
【魔芋爽】香辣素毛肚,辣椒;內臟及血製品
【魔芋爽】麻辣素毛肚,麻辣;內臟及血製品
【魔芋爽】酸辣泡椒素毛肚,辣椒;內臟及血製品
【戀】奶精球,油類
【蘿曼利】有機冷壓特級有機純橄欖油,橄欖油
【囍瑞】100%西班牙冷壓特級初榨橄欖油,橄欖油
【囍瑞】100%西班牙純橄欖油,橄欖油
【囍瑞】100%特級純葡萄籽油,油類;葡萄
【囍瑞】100%純天然石榴果汁,蔬果汁;水果
【囍瑞】100%純天然芒果綜合原汁,蔬果汁;芒果
【囍瑞】100%純天然柳橙汁,蔬果汁;柳橙
【囍瑞】100%純天然紅葡萄原汁,蔬果汁;葡萄
【囍瑞】100%純天然蔓越莓綜合原汁,蔬果汁;蔓越莓
【囍瑞】100%純天然藍莓綜合果汁,蔬果汁;藍莓
【囍瑞】100%純天然覆盆莓綜合汁,蔬果汁;莓果
【囍瑞】100%純天然蘋果汁,蔬果汁;蘋果
【囍瑞】100%純玄米油,油類;糙米玄米
【囍瑞】BIOES 100%純天然蘋果汁,蔬果汁;蘋果
【囍瑞】BIOES 純天然純葡萄果汁,蔬果汁;葡萄
【囍瑞】BIOES純蔓越莓綜合果汁,蔬果汁;蔓越莓
【囍瑞】有機玉米粒,玉米
【囍瑞】特級葡萄籽油禮盒,油類;葡萄
【鷹馬牌】手工鍋燒意麵-海鮮風味,麵;海鮮
【鷹馬牌】手工鍋燒雞絲麵-肉燥風味,麵;豬
【鷹馬牌】手工鍋燒雞絲麵-香菇風味,麵;香菇
【鷹馬牌】手工鍋燒雞絲麵-海鮮風味,麵;海鮮
【鷹馬牌】手工鍋燒雞絲麵-當歸風味,麵;中藥材
【鷹馬牌】地瓜麵線,麵線;地瓜
【鷹馬牌】松花拉麵,拉麵
【鷹馬牌】松花板條,米
【鷹馬牌】松花陽春麵,麵
【鷹馬牌】濁水炊粉,米粉炊粉
【灣沏辣】醋香蒜辣脆貢菜,醋;蒜;辣椒;蔬菜
【讚岐】絹光素麵,麵
【鱻屋】芝麻魚捲,魚類;芝麻
【鱻屋】紅燒魚排,魚類
【鱻屋】蜜汁沙茶,蜂蜜;沙茶
21 Plus義式烤雞堅果沙拉,雞;沙拉;堅果種子類
21Plus主廚烤雞時蔬餐,雞;蔬菜
21Plus玉米雞肉熟水餃,餃子;雞;玉米
21Plus炙烤香草雞胸條,雞;香草
21Plus剝皮辣椒雞胸肉,辣椒;雞
21Plus秘製炭火雞肉串,雞
21Plus綜合鹽水雞,雞;鹽
21Plus蒜香鹽酥雞,蒜;雞;鹽
21xBEING Fit桃木燻雞胸,雞
31BR 白桃鮮奶酪口味冰淇淋,冰淇淋;水蜜桃;奶油
31BR 棉花糖口味冰淇淋,冰淇淋;糖果
31BR 跳跳糖口味冰淇淋,冰淇淋;糖果
31BR 薄荷巧克力口味冰淇淋,冰淇淋;可可
77乳加霜淇淋,點心類;霜淇淋
Binggrae香蕉牛奶霜淇淋,香蕉;牛奶;霜淇淋
Ｃ＆Ｃ荔枝果茶氣泡飲,荔枝;汽水
Carebears跳跳棉花糖,糖果
Cheers 水蜜桃氣泡水,水蜜桃;汽水
Cheers 蜂蜜檸檬氣泡水,蜂蜜;檸檬;汽水
Ｃｈｅｅｒｓ草莓氣泡水,草莓;汽水
Chill嗨酷繽沙 (葡萄柚風味),柚子;冰沙
CHITATO 洋芋片- 炒麵口味,麵;洋芋片
CHITATO 洋芋片- 蒜香雞肉,蒜;雞;洋芋片
CHOYA梅子酷繽沙(白桃),水蜜桃;梅子;冰沙
CITY水果冰沙-多肉葡萄,葡萄;冰沙
CITY蜜桃果粒冰茶,水蜜桃;茶類
Cona's草莓白巧可可,草莓;可可
cota 檸檬片雪酪,檸檬;冰棒雪糕
CP-香Q白米飯,飯類
Dr.meat南洋風味雞肉熱狗,雞;火腿熱狗
FMC 天然水,飲用水
FMC 台灣藍鵲茶,茶類
FMC 竹炭天然鹼性水,飲用水
FMC 西芹綜合蔬果汁,蔬果汁
FMC 芒果綜合冰茶,芒果;茶類
FMC 玫瑰銀耳露,木耳
FMC 南非國寶茶,茶類
FMC 紅柚翡翠茶,柚子;茶類
FMC 紅茶牛乳,牛奶;紅茶
FMC 桂花蜂蜜水,蜂蜜;飲品類
FMC 桑椹石榴果茶,水果;茶類
FMC 海鹽楊桃飲,水果;飲品類;鹽
FMC 梔香烏龍茶,烏龍青茶
FMC 雀語金萱茶,茶類
FMC 紫蘇芒果吧啵調酒,蔬菜;芒果;酒
FMC 菊花柚香果茶,柚子;茶類
FMC 黃金醇麥奶茶,麥;奶茶
FMC 黃金蕎麥茶,茶類;麥
FMC 葡萄沁蜜紅茶,葡萄;紅茶
FMC 葡萄柚綠茶,柚子;綠茶抹茶
FMC 翡翠檸檬茶,檸檬;茶類
FMC 蜜香紅烏龍茶,烏龍青茶
FMC 樂多綠茶,綠茶抹茶
FMC 濃醇馥列白,咖啡
FMC 薰衣草蜂蜜水,蜂蜜;飲品類
FMC 贅澤黑可可,可可
ＦＭＣ白拿鐵,拿鐵
ＦＭＣ哈密瓜雪酪冰棒,水果;冰棒雪糕
ＦＭＣ草莓甘露,草莓
ＦＭＣ楊枝甘露,點心類
ＦＭＣ蜂蜜柚子雪酪冰棒,蜂蜜;柚子;冰棒雪糕
ＦＭＣ蜂蜜黑木耳露,蜂蜜;木耳
ＦＭＣ蜜桃雪酪冰棒,水蜜桃;冰棒雪糕
ＦＭＣ鮮榨西瓜汁,水果;蔬果汁
GODIVA醇濃熱巧克力,可可
HERSHEY’S巧克冰沙,可可;冰沙
HERSHEY’S好時經典可可,可可
Homeal x 日式牛丼,飯類;牛
Homeal x 石二鍋 辛香辣姐鍋,火鍋;辣椒
Homeal x 石二鍋 爆香石頭鍋,火鍋
Homeal x 壹番屋 奶油咖哩雞肉飯,飯類;雞;咖哩;奶油
Homeal x 富錦樹-剝皮辣蝦滑蛋,蝦;蛋類;辣椒
Homeal x 富錦樹-蟹黃風味獅子頭,蟹;加工肉品
Homeal x 貳樓蒜辣海鮮義大利麵,海鮮;義大利麵;蒜;辣椒
Homeal x富錦樹蟹肉風味麻婆豆腐,蟹;豆腐
Homeal x貳樓烤雞佐青醬義大利麵,雞;義大利麵
Homeal x貳樓雙起司肉醬義大利麵,起司;肉類;義大利麵
Homeal x鄧師傅-塔香風味炒花蛤,貝類;蔬菜
Homeal x鄧師傅-鳳梨糖醋肉,鳳梨;肉類;醋;糖
