"text","labels"
"肉絲黃金蛋炒飯","Root;食材;全穀類;肉類;蛋類;米;飯類;炒飯"
"衣索比亞耶加雪菲美式","Root;食材;其它類;飲品類;咖啡;黑咖啡"
"衣索比亞耶加雪菲拿鐵","Root;食材;其它類;飲品類;咖啡;拿鐵"
"衣索比亞耶加雪菲氣泡美式","Root;食材;其它類;飲品類;咖啡;黑咖啡"
"西瓜牛奶酷繽沙","Root;食材;乳品類;其它類;水果;冰品;牛奶;冰沙"
"西西里咖啡","Root;食材;其它類;飲品類;咖啡"
"西西里風檸檬咖啡","Root;食材;其它類;水果;柑橘;飲品類;咖啡;檸檬"
"西西里風檸檬氣泡咖啡","Root;食材;其它類;水果;柑橘;飲品類;咖啡;檸檬"
"西西里氣泡咖啡","Root;食材;其它類;飲品類;咖啡"
"西班牙[GIGNAC奇納格]經典紅葡萄酒","Root;食材;其它類;水果;葡萄;飲品類;酒"
"辻利抹茶霜淇淋","Root;食材;其它類;冰品;飲品類;茶類;霜淇淋;綠茶抹茶"
"辻利紅豆抹茶酷繽沙","Root;食材;全穀類;其它類;冰品;紅豆;飲品類;冰沙;茶類;綠茶抹茶"
"伯爵可可奶蓋雪糕","Root;食材;乳品類;其它類;堅果種子類;冰品;可可;牛奶;冰棒雪糕"
"冷凍巨峰葡萄","Root;食材;水果;葡萄"
"冷凍愛文芒果","Root;食材;水果;芒果"
"冷凍鳳梨釋迦","Root;食材;水果"
"吳一無二-奶油費南雪","Root;食材;乳品類;其它類;奶油;點心類"
"吳一無二-伯爵風味蘋果丹麥","Root;食材;全穀類;水果;蘋果;麵包;丹麥可頌"
"吳一無二-迷你香榭麵包","Root;食材;全穀類;麵包"
"吳一無二開心果馬卡龍","Root;食材;其它類;堅果種子類;點心類"
"吳一無二-檸檬奶霜可頌","Root;食材;乳品類;全穀類;水果;柑橘;牛奶;麵包;丹麥可頌;檸檬"
"吳一無二-藍莓丹麥","Root;食材;全穀類;水果;莓果;麵包;丹麥可頌;藍莓"
"吳寶春-芋香紫米歐式麵包","Root;食材;全穀類;米;芋頭;麵包"
"吳寶春芒果奶酪","Root;食材;乳品類;水果;奶油;芒果"
"吳寶春鳳黃酥","Root;食材;其它類;水果;蛋類;點心類"
"吳寶春雞蛋布丁","Root;食材;其它類;蛋類;點心類;布丁"
"我家牛排香蒜奶油吐司","Root;食材;乳品類;全穀類;肉類;蔬菜;奶油;牛;蒜;麵包;吐司"
"杏仁豆腐冰沙(含杏仁豆腐塊)","Root;食材;其它類;堅果種子類;豆類;冰品;杏仁;豆腐;冰沙"
"杏仁豆腐聖代霜淇淋","Root;食材;其它類;堅果種子類;豆類;冰品;杏仁;豆腐;霜淇淋"
"杏鮑菇","Root;食材;蔬菜;菌菇"
"杜老爺百香蜜檸啵啵脆冰棒","Root;食材;其它類;水果;冰品;柑橘;百香果;點心類;冰棒雪糕;檸檬;蜂蜜"
"沁園春無錫排骨","Root;食材;肉類;排骨"
"沐月柚香金萱茶","Root;食材;其它類;水果;柑橘;飲品類;柚子;茶類"
"沙茶牛肉","Root;食材;其它類;肉類;牛;調味料;沙茶"
"沙茶牛肉炒麵","Root;食材;全穀類;其它類;肉類;牛;調味料;麵;沙茶"
"沙茶牛肉爐","Root;食材;其它類;肉類;牛;複合食品;調味料;沙茶;火鍋"
"沙茶香辣雞胗","Root;食材;其它類;肉類;蔬菜;內臟及血製品;調味料;辣椒;雞;沙茶"
"沙茶菇菇時蔬","Root;食材;其它類;蔬菜;菌菇;調味料;沙茶"
"沙茶豬肉燴飯","Root;食材;全穀類;其它類;肉類;米;調味料;豬;沙茶;飯類"
"沛綠雅蜜桃貝里尼氣泡雞尾酒風味","Root;食材;其它類;水果;水蜜桃;飲品類;酒"
"沛綠檸檬莫西多氣泡雞尾酒風味飲","Root;食材;其它類;水果;柑橘;飲品類;檸檬;酒"
"究極味付蛋","Root;食材;蛋類"
"芋角牛奶雪糕","Root;食材;乳品類;全穀類;其它類;冰品;牛奶;芋頭;冰棒雪糕"
"芋泥蛋糕捲","Root;食材;全穀類;其它類;芋頭;點心類;蛋糕"
"芋香牛奶霜淇淋","Root;食材;乳品類;全穀類;其它類;冰品;牛奶;芋頭;霜淇淋"
"芋香酥餅","Root;食材;全穀類;其它類;芋頭;點心類"
"芋賣尬酷繽沙","Root;食材;全穀類;其它類;冰品;芋頭;冰沙"
"芋頭排骨酥湯","Root;食材;全穀類;其它類;肉類;排骨;芋頭;複合食品;湯品"
"芒好喝芒果酷繽沙","Root;食材;其它類;水果;冰品;芒果;冰沙"
"芒果牛奶酷繽沙","Root;食材;乳品類;其它類;水果;冰品;牛奶;芒果;冰沙"
"芒果果昔","Root;食材;水果;芒果"
"芒果椰奶霜淇淋","Root;食材;其它類;水果;冰品;椰子;芒果;霜淇淋"
"芒果霜淇淋","Root;食材;其它類;水果;冰品;芒果;霜淇淋"
"豆乳紅茶","Root;食材;其它類;豆類;豆漿豆奶;飲品類;茶類;紅茶"
"豆乳雞","Root;食材;肉類;豆類;豆漿豆奶;雞"
"豆酥烤魚鮮蔬餐盒","Root;食材;海鮮;蔬菜;豆類;魚類"
"豆腐蛋白棒","Root;食材;豆類;豆腐"
"豆穌朋原味泡芙","Root;食材;其它類;點心類;泡芙"
"貝禮詩草莓奶酒酷繽沙","Root;食材;乳品類;其它類;水果;冰品;牛奶;莓果;飲品類;冰沙;草莓;酒"
"辛柚子胡椒湯麵","Root;食材;全穀類;其它類;水果;柑橘;複合食品;調味料;麵;柚子;湯品;胡椒"
"辰園花生豬腳","Root;食材;堅果種子類;肉類;花生;豬"
"里肌火腿可頌","Root;食材;全穀類;肉類;加工肉品;麵包;丹麥可頌;火腿熱狗"
"里肌可頌早午餐","Root;食材;全穀類;肉類;麵包;丹麥可頌"
"乖乖Home Run 應援袋","Root;食材;其它類;點心類"
"乖乖玉米脆條特醇巧克力","Root;食材;全穀類;其它類;堅果種子類;可可;玉米;點心類"
"乖乖玉米脆條蝦乖乖辣味","Root;食材;全穀類;其它類;海鮮;蔬菜;玉米;甲殼類;辣椒;點心類;蝦"
"乖乖食堂米果- 南洋叻沙麵","Root;食材;全穀類;其它類;米;麵;點心類"
"乖乖食堂米果沙嗲串燒飯","Root;食材;全穀類;其它類;米;點心類;飯類"
"乳酸風味軟糖(水蜜桃風味)","Root;食材;其它類;水果;水蜜桃;點心類;糖果;軟糖"
"乳酸風味軟糖(原味)","Root;食材;其它類;點心類;糖果;軟糖"
"亞尼克生乳捲-橙光橘香","Root;食材;乳品類;其它類;水果;奶油;柑橘;點心類;柳橙"
"亞尼克原味生乳捲","Root;食材;乳品類;其它類;奶油;點心類"
"佳興冰果室-黃金檸檬汁","Root;食材;其它類;水果;柑橘;飲品類;檸檬;蔬果汁"
"佳興冰果室-檸檬汁","Root;食材;其它類;水果;柑橘;飲品類;檸檬;蔬果汁"
"兩粒飯糰( 鮪魚. 焦糖鮭魚)","Root;食材;全穀類;其它類;海鮮;米;調味料;魚類;糖;飯類;鮪魚;鮭魚;焦糖;飯糰"
"典藏比利時巧克力霜淇淋","Root;食材;其它類;堅果種子類;冰品;可可;霜淇淋"
"初瓜瓜節瓜脆片海苔","Root;食材;其它類;蔬菜;海苔;點心類;餅乾脆片"
"初瓜瓜節瓜脆片椒鹽","Root;食材;其它類;調味料;點心類;胡椒;餅乾脆片;鹽"
"初鹿厚伯爵紅茶牛乳","Root;食材;乳品類;其它類;牛奶;飲品類;茶類;紅茶"
"協發行泡菜偷心貢菜","Root;食材;蔬菜;泡菜"
"叁酒弍沏玉湯金饌迎春盅","Root;食材;其它類;複合食品;湯品"
"味丹春梅冬瓜茶","Root;食材;其它類;水果;蔬菜;冬瓜;梅子;飲品類;茶類"
"味全高鈣高蛋白雙效營養牛乳","Root;食材;乳品類;牛奶"
"味噌豆乳泡麵","Root;食材;全穀類;豆類;豆漿豆奶;麵"
"味覺糖特濃牛奶味軟糖(條糖)","Root;食材;乳品類;其它類;牛奶;點心類;糖果;軟糖"
"呷七碗林聰明沙茶炒炊粉","Root;食材;全穀類;其它類;米;調味料;沙茶;米粉炊粉"
"呷七碗爭鮮鮭貝雙鮮米糕","Root;食材;全穀類;海鮮;米;貝類;魚類;飯類;鮭魚;米糕"
"呷七碗虱目魚粥","Root;食材;全穀類;海鮮;米;魚類;虱目魚;飯類"
"呷七碗麻油雞湯","Root;食材;其它類;堅果種子類;油類;肉類;芝麻;複合食品;雞;湯品"
"呷七碗麻辣臭豆腐","Root;食材;其它類;豆類;調味料;豆腐;麻辣"
"呷七碗黃金蟲草燉烏雞","Root;食材;肉類;雞"
"呷七碗鴻運雙囍米糕組","Root;食材;全穀類;米;飯類;米糕"
"呷七碗藥燉排骨湯","Root;食材;其它類;肉類;中藥材;排骨;複合食品;湯品"
"呷七碗櫻花蝦炒炊粉","Root;食材;全穀類;海鮮;甲殼類;米;米粉炊粉;蝦"
"和風生鮭繽紛時蔬沙拉餐","Root;食材;其它類;海鮮;蔬菜;沙拉;魚類;鮭魚"
"和風匠製胡麻涼麵","Root;食材;全穀類;堅果種子類;芝麻;麵"
"和風彩椒雞柳","Root;食材;肉類;蔬菜;辣椒;雞"
"和風蛋沙拉(使用新纖麥土司)","Root;食材;全穀類;其它類;蛋類;沙拉;麥;麵包;吐司"
"和風溫泉蛋","Root;食材;蛋類"
"咖姆咖姆蘇打味軟糖","Root;食材;其它類;點心類;糖果;軟糖"
"咖哩口味可樂餅","Root;食材;全穀類;其它類;調味料;馬鈴薯;咖哩"
"咖哩湯麵","Root;食材;全穀類;其它類;複合食品;調味料;麵;咖哩;湯品"
"咖啡抹茶拿鐵","Root;食材;其它類;飲品類;咖啡;茶類;拿鐵;綠茶抹茶"
"咖啡珍珠歐蕾","Root;食材;乳品類;全穀類;其它類;牛奶;珍珠;飲品類;咖啡"
"咖啡起司歐蕾霜淇淋","Root;食材;乳品類;其它類;冰品;牛奶;起司;飲品類;咖啡;霜淇淋"
"咚兵衛天婦羅烏龍杯麵","Root;食材;全穀類;海鮮;甲殼類;麵;蝦"
"咚兵衛日式腐皮烏龍麵杯","Root;食材;全穀類;豆類;豆腐;麵"
"奇異果果實口感軟糖","Root;食材;其它類;水果;點心類;糖果;軟糖"
"奇異果霜淇淋","Root;食材;其它類;水果;冰品;霜淇淋"
"宗家府泡菜","Root;食材;蔬菜;泡菜"
"宗家府泡菜冬粉","Root;食材;全穀類;蔬菜;冬粉絲;泡菜"
"尚野家-鱈魚香片燒","Root;食材;海鮮;魚類;鱈魚"
"岩漿起司燻培根厚土司","Root;食材;乳品類;全穀類;肉類;加工肉品;起司;麵包;吐司"
"帕泰家-沙嗲雞肉烤飯糰","Root;食材;全穀類;肉類;米;雞;飯類;飯糰"
"帕泰家-泰式海鮮青木瓜沙拉","Root;食材;其它類;水果;海鮮;沙拉"
"帕泰家-泰式椒麻雞飯","Root;食材;全穀類;肉類;蔬菜;米;辣椒;雞;飯類"
"帕泰家-椰香綠咖哩嫩雞飯","Root;食材;全穀類;其它類;肉類;椰子;米;調味料;雞;咖哩;飯類"
"帕瑪森奶油烤年糕","Root;食材;乳品類;全穀類;奶油;米;年糕"
"府城鹽水風味意麵","Root;食材;全穀類;其它類;調味料;麵;鹽"
"延齡堂酸梅湯","Root;食材;其它類;水果;梅子;複合食品;湯品"
"忠青商行滷排骨","Root;食材;肉類;排骨"
"忠青商行蝦仁飯捲","Root;食材;全穀類;海鮮;甲殼類;米;蝦;飯類"
"抹茶生巧克力生乳捲","Root;食材;乳品類;其它類;堅果種子類;可可;奶油;飲品類;點心類;茶類;綠茶抹茶"
"抹茶杏仁果酷繽沙","Root;食材;其它類;堅果種子類;冰品;杏仁;飲品類;冰沙;茶類;綠茶抹茶"
"抹茶咖啡奶霜","Root;食材;乳品類;其它類;牛奶;飲品類;咖啡;茶類;綠茶抹茶"
"抹茶歐蕾","Root;食材;乳品類;其它類;牛奶;飲品類;茶類;綠茶抹茶"
"抹茶霜淇淋","Root;食材;其它類;冰品;飲品類;茶類;霜淇淋;綠茶抹茶"
"拔絲起司法式三明治","Root;食材;乳品類;全穀類;起司;麵包;三明治"
"招牌鮮肉鍋貼","Root;食材;全穀類;肉類;餃子"
"昂舒巴黎卡士達小泡芙","Root;食材;其它類;點心類;泡芙"
"昂舒巴黎好時巧克力雙餡泡芙","Root;食材;其它類;堅果種子類;可可;點心類;泡芙"
"明太子玉子脆卷","Root;食材;海鮮;蛋類;魚類;魚卵"
"明太子龍蝦風味沙拉飯糰","Root;食材;全穀類;其它類;海鮮;沙拉;甲殼類;米;魚類;蝦;飯類;魚卵;飯糰"
"明太子鮭魚炙燒烤飯糰","Root;食材;全穀類;海鮮;米;魚類;飯類;魚卵;鮭魚;飯糰"
"明水食堂麻油松阪豬米糕","Root;食材;全穀類;堅果種子類;油類;肉類;米;芝麻;豬;飯類;米糕"
"明治香草沖繩海鹽夏威夷豆可可粒","Root;食材;其它類;堅果種子類;可可;調味料;香草;鹽"
"東方美人茶霜淇淋","Root;食材;其它類;冰品;飲品類;茶類;霜淇淋"
"東香台菜招牌蝦捲","Root;食材;海鮮;甲殼類;蝦"
"東香魷魚螺肉蒜","Root;食材;海鮮;蔬菜;蒜;貝類;魷魚"
"松珍素沙嗲醬爆蝦","Root;食材;海鮮;甲殼類;蝦"
"松珍素花枝丸","Root;食材;海鮮;花枝"
"松珍素鮮嫩炸雞塊","Root;食材;肉類;雞"
"松稜糖燻雞翅","Root;食材;其它類;肉類;調味料;雞;糖"
"松露風味腰果","Root;食材;堅果種子類;蔬菜;菌菇;松露"
"松露風味蔬菜烘蛋捲餅","Root;食材;全穀類;蔬菜;蛋類;菌菇;麵餅;松露"
"松露菇菇燉飯","Root;食材;全穀類;蔬菜;米;菌菇;松露;飯類"
"松露嫩雞風味濃湯","Root;食材;其它類;肉類;蔬菜;菌菇;複合食品;雞;松露;湯品;濃湯"
"板巧克力夾心土司","Root;食材;全穀類;堅果種子類;可可;麵包;吐司"
"林聰明沙鍋菜","Root;食材;其它類;複合食品;火鍋"
"林聰明香魚片","Root;食材;海鮮;魚類"
"林聰明-雞肉飯飯糰","Root;食材;全穀類;肉類;米;雞;飯類;飯糰"
"林聰明鰱魚頭沙鍋菜","Root;食材;其它類;海鮮;複合食品;魚類;火鍋"
"果汁牛乳酷繽沙","Root;食材;乳品類;其它類;冰品;牛奶;飲品類;冰沙;蔬果汁"
"果汁牛乳霜淇淋","Root;食材;乳品類;其它類;冰品;牛奶;飲品類;蔬果汁;霜淇淋"
"果貿吳媽-鮮蝦水餃","Root;食材;全穀類;海鮮;甲殼類;餃子;蝦"
"河小田清蒸雪花魚","Root;食材;海鮮;魚類"
"油香椒麻蒟蒻(全素)","Root;食材;其它類;油類;蔬菜;辣椒;點心類;蒟蒻"
"油蔥G絲飯糰","Root;食材;全穀類;油類;肉類;蔬菜;米;蔥;雞;飯類;飯糰"
"油蔥雞汁飯糰(區)","Root;食材;全穀類;油類;肉類;蔬菜;米;蔥;雞;飯類;飯糰"
"法式千層蛋糕","Root;食材;其它類;點心類;蛋糕"
"法式香草霜淇淋","Root;食材;其它類;冰品;調味料;霜淇淋;香草"
"法式香濃奶醬海鮮飯","Root;食材;全穀類;海鮮;米;飯類"
"法式烤雞佐時蔬","Root;食材;肉類;蔬菜;雞"
"法式檸檬塔","Root;食材;其它類;水果;柑橘;點心類;檸檬"
"法式蘋果風味牛奶糖","Root;食材;其它類;水果;蘋果;點心類;糖果"
"法式蘋果塔","Root;食材;其它類;水果;蘋果;點心類"
"泡菜燒肉三角飯糰","Root;食材;全穀類;肉類;蔬菜;泡菜;米;飯類;飯糰"
"波樂奶焗香蔥口味洋芋片","Root;食材;其它類;蔬菜;蔥;點心類;餅乾脆片;洋芋片"
"炒作伙炸年糕","Root;食材;全穀類;米;年糕"
"炒蕎麥麵附角色貼紙( 隨機)","Root;食材;全穀類;麥;麵"
"炙烤燻腸飯糰","Root;食材;全穀類;肉類;加工肉品;米;飯類;香腸;飯糰"
"炙烤鹽蔥燒肉飯糰","Root;食材;全穀類;其它類;肉類;蔬菜;米;蔥;調味料;飯類;鹽;飯糰"
"炙燒明太子鮭魚飯糰","Root;食材;全穀類;海鮮;米;魚類;飯類;魚卵;鮭魚;飯糰"
"牧場直送4.0 海鹽焦糖牛奶雪糕","Root;食材;乳品類;其它類;冰品;牛奶;調味料;冰棒雪糕;糖;鹽;焦糖"
"玫瑰風味椰棗","Root;食材;水果"
"玫瑰起司霜淇淋","Root;食材;乳品類;其它類;冰品;起司;霜淇淋"
"玫瑰鹽濃焦糖霜淇淋","Root;食材;其它類;冰品;調味料;糖;霜淇淋;鹽;焦糖"
"芝士葡萄酷繽沙","Root;食材;乳品類;其它類;水果;冰品;葡萄;起司;冰沙"
"芝麻香鬆蛋三明治","Root;食材;全穀類;堅果種子類;蛋類;芝麻;麵包;三明治"
"芝麻香鬆飯糰","Root;食材;全穀類;堅果種子類;米;芝麻;飯類;飯糰"
"芝麻葉海鮮佐義式油醋沙拉","Root;食材;其它類;堅果種子類;油類;海鮮;蔬菜;沙拉;芝麻;調味料;醋"
"芬達橘子汽水","Root;食材;其它類;水果;柑橘;飲品類;汽水"
"芭樂檸檬綠","Root;食材;其它類;水果;柑橘;芭樂;飲品類;檸檬;茶類;綠茶抹茶"
"花生夾心土司","Root;食材;全穀類;堅果種子類;花生;麵包;吐司"
"花生炸彈奶酥麵包","Root;食材;乳品類;全穀類;堅果種子類;奶油;花生;麵包"
"花生熔岩辣雞腿堡","Root;食材;全穀類;堅果種子類;肉類;蔬菜;花生;辣椒;雞;麵包;堡"
"花生霜淇淋","Root;食材;其它類;堅果種子類;冰品;花生;霜淇淋"
"花枝大阪燒","Root;食材;海鮮;花枝"
"花蓮藍車炸彈蔥油餅","Root;食材;全穀類;蔬菜;蛋類;蔥;麵餅"
"花雕風味溫泉蛋","Root;食材;其它類;蛋類;飲品類;酒"
"花雕麻油雞湯麵","Root;食材;全穀類;其它類;堅果種子類;油類;肉類;芝麻;複合食品;雞;飲品類;麵;湯品;酒"
"虎皮蛋糕","Root;食材;其它類;點心類;蛋糕"
"虱目魚丸","Root;食材;海鮮;魚類;虱目魚"
"金1紫薯霜淇淋","Root;食材;全穀類;其它類;冰品;地瓜;霜淇淋"
"金山藷童瑤地瓜片-微甜","Root;食材;全穀類;地瓜"
"金必士動物造型汽水糖","Root;食材;其它類;飲品類;點心類;汽水;糖果"
"金必士動物造型優格風味汽水糖","Root;食材;乳品類;其它類;優酪優格;飲品類;點心類;汽水;糖果"
"金目鱸魚涮魚片","Root;食材;海鮮;魚類"
"金色三麥-椒麻香雞排","Root;食材;肉類;蔬菜;辣椒;雞"
"金色三麥-酥皮濃湯麵包","Root;食材;全穀類;其它類;複合食品;麵包;湯品;濃湯"
"金色三麥辣雞翅","Root;食材;肉類;蔬菜;辣椒;雞"
"金沙豆腐","Root;食材;蛋類;豆類;豆腐"
"金沙烤豆腐義大利麵","Root;食材;全穀類;蛋類;豆類;豆腐;麵;義大利麵"
"金門高粱酒香凍檸美式","Root;食材;其它類;水果;柑橘;飲品類;咖啡;檸檬;酒;黑咖啡"
"金烏龍茶王","Root;食材;其它類;飲品類;茶類;烏龍青茶"
"金烏龍茶布奇諾","Root;食材;其它類;飲品類;咖啡;茶類;烏龍青茶"
"金烏龍茶拿鐵","Root;食材;其它類;飲品類;咖啡;茶類;拿鐵;烏龍青茶"
"金黃炸魚爪哇咖哩飯","Root;食材;全穀類;其它類;海鮮;米;調味料;魚類;咖哩;飯類"
"金黃起司火腿蛋三明治","Root;食材;乳品類;全穀類;肉類;蛋類;加工肉品;起司;麵包;三明治;火腿熱狗"
"長野稻荷壽司","Root;食材;全穀類;米;飯類"
"阜杭豆漿-經典飯糰","Root;食材;全穀類;豆類;米;豆漿豆奶;飯類;飯糰"
"阿里山高冷烏龍","Root;食材;其它類;飲品類;茶類;烏龍青茶"
"阿奇儂乳酸脆樂冰","Root;食材;其它類;冰品"
"阿奇儂青梅脆樂冰","Root;食材;其它類;水果;冰品;梅子"
"阿奇濃X法朋茶韻甜品冰淇淋雙饗組","Root;食材;其它類;冰品;冰淇淋"
"阿罔姨土地公造型麻糬","Root;食材;全穀類;米;麻糬"
"阿星嬤古早味虱目魚肚","Root;食材;海鮮;魚類;虱目魚"
"阿秋師麻油雞","Root;食材;堅果種子類;油類;肉類;芝麻;雞"
"阿桐阿寶四神湯","Root;食材;其它類;複合食品;湯品"
"阿基師御膳皇品佛跳牆","Root;食材;其它類;複合食品;佛跳牆"
"阿基師豬棒腿","Root;食材;肉類;豬"
"阿發師極品佛跳牆","Root;食材;其它類;複合食品;佛跳牆"
"阿發師薑母鴨","Root;食材;肉類;蔬菜;薑;鴨"
"阿鏡師佃煮香魚","Root;食材;海鮮;魚類"
"青花椒牛奶霜淇淋","Root;食材;乳品類;其它類;蔬菜;冰品;牛奶;辣椒;霜淇淋"
"青花椒巧克力霜淇淋","Root;食材;其它類;堅果種子類;蔬菜;冰品;可可;辣椒;霜淇淋"
"青花椒香麻辣寬粉","Root;食材;全穀類;其它類;冬粉絲;調味料;麻辣"
"青花椒麻香川香醬拌麵","Root;食材;全穀類;蔬菜;辣椒;麵;乾拌麵"
"青花椒麻香烤雞翅","Root;食材;肉類;蔬菜;辣椒;雞"
"青花椒麻香雞排","Root;食材;肉類;蔬菜;辣椒;雞"
"青花椒麻霸王炸雞腿","Root;食材;肉類;蔬菜;辣椒;雞"
"青花驕青花椒麻辣鍋套組","Root;食材;其它類;複合食品;調味料;火鍋;麻辣"
"青花驕藏椒爆漿貢丸mini包","Root;食材;肉類;蔬菜;加工肉品;辣椒"
"青梅冰茶","Root;食材;其它類;水果;梅子;飲品類;茶類"
"青麻椒雪花牛肉麵","Root;食材;全穀類;肉類;蔬菜;牛;辣椒;麵"
